StateCode,DistrictCode,BlockCode,GramPanchayatCode,Name
5,52,406,24648,KOLA MALLA कोला मल्ला
5,52,406,24649,KOLA TALLA कोला तल्ला
5,52,406,24650,KOTAPINJOLI कोटापिंजोली
5,52,406,24651,KYARKI MALLI क्यारकी मल्ली
5,52,406,24652,LUINTHA लुइंथा
5,52,406,24653,MAIRA मारिया
5,52,406,24654,MANDOLI मनडोली
5,52,406,24656,MANJEDA TALLA मंजेदा तल्ला
5,52,406,24657,MOXAN BADA मोक्सन बड़ा
5,52,406,24658,NALA नाला
5,52,406,24659,NALAI MALLI नलाई मल्ली
5,52,406,24660,NALAI PALLI नलाई पल्ली
5,52,406,24661,NARAD MOXAN नारद मोक्सन
5,52,406,24662,NONIYAKHET नोनियाखेत
5,52,406,24663,PALASI पलासी
5,52,406,24664,PANJARA BADA पंजरा बड़ा
5,52,406,24665,PANJARA TALLA पंजरा तल्ला
5,52,406,24666,PARSOLI पारसोली
5,52,406,24667,PATGAON पटगांव
5,52,406,24668,PATOTIYA पटोतिया
5,52,406,24669,PEEPALI पीपली
5,52,406,24670,PULTANDA पुलटंडा
5,52,406,24671,PUNAURI पुनौरी
5,52,406,24672,RAUNDERI BADI रौंदेरी बड़ी
5,52,406,24673,RINGALTA TALLA रिंगाल्टा तल्ला
5,52,406,24674,RINGALTI रिंगाल्टी
5,52,406,24675,SANDANA संदना
5,52,406,24676,SANGALIYA WALLA सांगलिया वाला
5,52,406,24677,SANGLIYA BICHALA सांगलिया बिचला
5,52,406,24678,SATKHOLYU सतखोल्यु
5,52,406,24679,SUNDOLA BAKHAL सुंदोला बाखल
5,52,406,24680,TANDOLI तंदौली
5,52,406,24681,TANDYU TANDYU
5,52,406,24682,TIMALAKHOLI तिमलाखोली
5,52,406,24683,UMATTA उमट्टा
5,52,406,24684,UTTINDA GAON उत्तिंडा गांव
5,52,407,24685,BAHELI बहेली
5,52,407,24686,BAJWAD बजवाड
5,52,407,24687,BANEKH बनेख
5,52,407,24688,BARSELA बरसेला
5,52,407,24689,BHANSWADA बांसवाड़ा
5,52,407,24690,BHATTEGAON भट्टेगांव
5,52,407,24691,BIDOLI बिडोली
5,52,407,24692,BISHALD बिशाल्ड
5,52,407,24693,BOONGA बूंगा
5,52,407,24694,BURASE बुरासे
5,52,407,24695,CHAANI चानी
5,52,407,24696,CHAID MALLA चैड मल्ला
5,52,407,24697,CHAPLODE चैपलोड
5,52,407,24698,CHAUDIKH चौदिख
5,52,407,24699,CHOPRA चोपड़ा
5,52,407,24700,CHOPRIYON CHOPRION
5,52,407,24701,CHORKANDI चोरकंडी
5,52,407,24702,DHARKOT धारकोट
5,52,407,24703,DHIKWALE ढिकवाले
5,52,407,24704,DHULETH धुलेठ
5,52,407,24705,DHUMAKA धुमका
5,52,407,24706,ETHOOND ETHOOND
5,52,407,24707,FALDWARE फाल्डवेयर
5,52,407,24708,GADIGAON MALLA गाड़ीगांव मल्ला
5,52,407,24709,GADIRIYA गदिरिया
5,52,407,24710,GITHALI गिठाली
5,52,407,24711,JABRAULE जबरूले
5,52,407,24712,JHANGRBOUN झंगरबौण
5,52,407,24713,KALON कलौं
5,52,407,24714,KALOON कलून
5,52,407,24715,KANDERI कंडेरी
5,52,407,24716,KHANDULI खंदौली
5,52,407,24717,KOLA कोला
5,52,407,24718,KOTA कोटा
5,52,407,24719,KOTALE कोटले
5,52,407,24720,KUIE कुई
5,52,407,24721,KULYANE कुल्याने
5,52,407,24722,KYARDH क्यारध
5,52,407,24723,SAKNIYANAMALLA साकनियानामल्ला
5,52,404,24724,MARORHA मरोड़ा
5,52,407,24725,MILAIE मिलाई
5,52,407,24726,NAIE एन.आई.ई.ई
5,52,407,24727,NAUGAON MALLA नौगांव मल्ला
5,52,407,24728,NISNE निस्ने
5,52,407,24729,PABAU पाबौ
5,52,407,24730,PALIGAON पालीगांव
5,52,407,24731,PANG वेदना
5,52,407,24732,PASEENA पसीना
5,52,407,24733,PATAL पटल
5,52,407,24734,PATOTE पटोटे
5,52,407,24735,PINANE पिनाने
5,52,407,24736,PIPALE पिपले
5,52,407,24737,POKHARE GAON पोखरे गांव
5,52,407,24738,SAIJE साईजे
5,52,407,24739,SANKER संकेर
5,52,407,24740,SANYU SANYU
5,52,407,24741,SARNA सरना
5,52,407,24742,SEKOO सेकू
5,52,404,24743,SHUKRA शुक्र
5,52,407,24744,SIMKHET सिमखेत
5,52,407,24745,SIMTOLI सिमटोली
5,52,407,24746,SIWAL सिवाल
5,52,407,24747,SRIKOT श्रीकोट
5,52,407,24748,TAL टीएएल
5,52,407,24749,THAPLI थापली
5,52,407,24750,TIMALKHAL तिमलखाल
5,52,404,24751,UALLE UALLE
5,52,408,24752,AAMKOTE आमकोट
5,52,408,24753,ASNOLI असनोली
5,52,408,24754,AYAAL अयाल
5,52,408,24755,BAIGVADE बैगवाडे
5,52,408,24756,BALODE बालोद
5,52,408,24757,BARA बारा
5,52,408,24758,BARAIN बरैन
5,52,408,24759,BARHGAON MALLA बरहगांव मल्ला
5,52,408,24760,BAUSARE बौसारे
5,52,408,24761,BHENTA भेंटा
5,52,408,24762,BHIMALI TALLI भीमाली तल्ली
5,52,408,24764,BHITAIE MALLA भिताई मल्ला
5,52,408,24765,BICHALE DHANDARE बिकाले धन्दारे
5,52,408,24766,BICHALE REVADE बिकाले रेवडे
5,52,408,24767,BODAKOT बोडाकोट
5,52,408,24768,BUDOLE बुडोले
5,52,408,24769,CHANDOLE RAIE चंदोले राय
5,52,408,24770,CHAWATH चवथ
5,52,408,24771,DANG डांग
5,52,408,24772,DHANAU MALLA धनौ मल्ला
5,52,408,24773,DHOBH धोभ
5,52,408,24774,DOBHA डोभा
5,52,408,24775,DUNGRI डुंगरी
5,52,408,24776,DWARKHIL द्वारखिल
5,52,408,24777,GAAD KA MARGAON गाड़ का मार्गो
5,52,408,24778,GAHARH GAHARH
5,52,408,24779,GANGVADA गंगवाडा
5,52,408,24780,GIRGAON गिरगांव
5,52,408,24781,GUMAIE गुमाई
5,52,408,24782,JAIRAJ जयराज
5,52,408,24783,KADAKOT कड़ाकोट
5,52,408,24784,KAFLANA कफलाना
5,52,408,24785,KAMEDA कामेड़ा
5,52,408,24786,KANDAI MALLI कांडई मल्ली
5,52,408,24787,KANDARA कंडारा
5,52,408,24788,KANDI कंडी
5,52,408,24789,KESUNDER केसुंदर
5,52,408,24790,KEVARS केवर्स
5,52,408,24791,KUTHAR कुठार
5,52,408,24792,KWALE क्वाले
5,52,408,24793,KYARK क्यार्क
5,52,408,24794,LWALE LWALE
5,52,408,24795,MASON राजमिस्त्री
5,52,408,24796,MOLTHI मोल्थी
5,52,408,24797,NANKOT नैनकोट
5,52,408,24798,NISANE निसाने
5,52,408,24799,OUREGI औरेगी
5,52,408,24800,PABOU MALLA पाबौ मल्ला
5,52,408,24801,PAIDUL पेडुल
5,52,408,24802,PISOLI पिसोली
5,52,408,24803,PUNDORE पुण्डोर
5,52,408,24804,RACHULI रचुली
5,52,408,24805,RAIDUL रैदुल
5,52,408,24806,SINDI सिंडी
5,52,408,24807,SIROLI सिरोली
5,52,408,24808,SRIKOT श्रीकोट
5,52,408,24809,TAMLAG तमलाग
5,52,408,24810,THALLI थल्ली
5,52,408,24812,UJIYADE उजियादे
5,52,408,24813,VAJALE वजले
5,52,409,24814,AIEROLE हवाईअड्डा
5,52,409,24815,ASLOT एक छिद्र
5,52,409,24816,BADETHA बड़ेथा
5,52,409,24817,BAGDEGAD बागडेगड़
5,52,409,24818,BAINDAR बैनदार
5,52,409,24819,BASAIE बसई
5,52,409,24820,BEENA DHAR बीना धार
5,52,409,24821,BEENA GAD बीना गाद
5,52,409,24822,BEENA MALLI बीना मल्ली
5,52,409,24823,BHADULI भदुली
5,52,409,24824,BHENTE भेंटे
5,52,409,24825,CHAMNAU चमनौ
5,52,409,24826,CHOPRA चोपड़ा
5,52,409,24827,DALMARHA दलमरहा
5,52,409,24828,DANTHA दांता
5,52,409,24829,DHANKHAND धनखंड
5,52,409,24830,DIVRARE MALLI दिवररे मल्ली
5,52,409,24831,GADDARE गद्दार
5,52,409,24832,GADOLE गैडोल
5,52,409,24833,GADRI गाडरी
5,52,409,24834,GAWANA MALLA गवाना मल्ला
5,52,409,24835,GHADIYAL घड़ियाल
5,52,409,24836,GHARTOLE घरटोले
5,52,409,24837,GURINDA गुरिंडा
5,52,409,24838,GWANI ग्वानी
5,52,409,24839,HADKOT हाडकोट
5,52,409,24840,JAJERE जजेरे
5,52,409,24841,JHALPADE झालपाड़े
5,52,409,24842,KAMERHE कैमरहे
5,52,409,24843,KHEDGAON खेड़गांव
5,52,409,24844,KIMGADE किमगाडे
5,52,409,24845,KOLA कोला
5,52,409,24846,KUIE कुई
5,52,409,24847,KURANJ कुरंज
5,52,409,24848,LAKHOLE लाखोले
5,52,409,24849,LWEETHA लेविथा
5,52,409,24850,MAJHGAON CHAUBATTA मझगांव चौबट्टा
5,52,409,24851,MALD BARA मालदा बारा
5,52,409,24852,MALKOT मालकोट
5,52,409,24853,MANJGAON मांझगांव
5,52,409,24854,MASMOLE मस्मोल
5,52,409,24855,MAYAL GAON मायल गांव
5,52,409,24856,MELGAON मेलगांव
5,52,409,24857,NAIE एन.आई.ई.ई
5,52,409,24858,ODGAON ओडगांव
5,52,409,24859,PALE फीका
5,52,409,24860,PAND पैर फैलाने
5,52,409,24861,PANIYA पनिया
5,52,409,24862,POKHRA पोखरा
5,52,409,24863,SAKNAULE SAKNAULE
5,52,409,24864,SALAR सालार
5,52,409,24865,SALD SALD
5,52,409,24866,SAUNDAL सौंडल
5,52,409,24867,SILETH सिलेथ
5,52,409,24868,SODIYADHAR सोदियाधार
5,52,409,24869,SRIKOT श्रीकोट
5,52,409,24870,VORGAON वोरगांव
5,52,410,24871,AGRODA एग्रोडा
5,52,410,24872,ANDAR GAON अंदर गाँव
5,52,410,24873,ANGANI अंगनि
5,52,410,24874,BADIYAR GAON MALLA बडियार गांव मल्ला
5,52,410,24875,BADKHET MALLA बडखेत मल्ला
5,52,410,24876,BADKHET TALLA बडखेत तल्ला
5,52,410,24877,BAGEDHA बगेढ़ा
5,52,410,24878,BAMAN KHOLA बामन खोला
5,52,410,24879,BARAI बरई
5,52,410,24880,BAYELA MALLA बयेला मल्ला
5,52,410,24881,BAYELA TALLA बयेला तल्ला
5,52,410,24882,BHANGALWAN भंगालवां
5,52,410,24883,BHAYANSU भयांसु
5,52,410,24884,BULEKHA बुलेखा
5,52,410,24885,BUNGA MALLA बंगा मल्ला
5,52,410,24886,BUNGA TALLA बुंगा तल्ला
5,52,410,24887,CHADIYANI PURVI चदियानी पूर्वी
5,52,410,24888,CHAPRAIT चैपरैट
5,52,410,24889,CHAUKRI चौकरी
5,52,410,24890,SILGAOUN MALLA सिलगांव मल्ला
5,52,410,24891,CHURANI चुरानी
5,52,410,24892,DABRAD डबराड
5,52,410,24893,DALMOTA दलमोटा
5,52,410,24894,DARKHASTI KHAL दरखस्ती खाल
5,52,410,24895,DAWARI PALLI दवारी पल्ली
5,52,410,24896,DAWARI WALLI दवारी वाली
5,52,410,24897,DEVKHAR देवखर
5,52,410,24898,DHAM DHAR धाम धर
5,52,410,24900,DHIKOLIYA ढिकोलिया
5,52,410,24901,DHUNGAL DHAR ढुंगल धार
5,52,410,24902,DOBARIYA डोबरिया
5,52,410,24903,DWARI द्वारी
5,52,410,24904,GADIUN गडियूं
5,52,410,24905,MUCHAIL GAOUN मुचैल गांव
5,52,410,24906,GHEEDI घीडी
5,52,410,24907,GUNEDI TALLI गुनेडी तल्ली
5,52,410,24908,GUTHERTA गुथेर्टा
5,52,410,24909,HITOTI हिटोटी
5,52,410,24910,JAMARI जमारी
5,52,410,24911,JHART झर्ट
5,52,410,24912,JUI जुई
5,52,410,24913,JUKARNIYA BADA जुकरनिया बड़ा
5,52,410,24914,KALIGAAD TALLA कालीगाड़ तल्ला
5,52,410,24915,KALWADI कलवाड़ी
5,52,410,24916,KANDA कांड
5,52,410,24917,KANDIYA MALLA कंडिया मल्ला
5,52,410,24918,KARTIYA करतिया
5,52,410,24919,KHANETA TALLA खनेटा तल्ला
5,52,410,24920,KILBO किल्बो
5,52,410,24921,KOTARI WALLI कोटारी वाली
5,52,410,24922,KOTNALI कोटनाली
5,52,410,24923,KUMALDI कुमाल्डी
5,52,410,24924,LEKULI लेकुली
5,52,410,24925,MAILDHAR मेलधार
5,52,410,24926,MAINDANI मैनदानी
5,52,410,24927,MAJIYADI SAIN मजियादी सेन
5,52,410,24928,MALAN GAON मालन गांव
5,52,410,24929,GHOTLA घोटला
5,52,410,24931,NAVE TALLI नेव तल्ली
5,52,410,24932,PALI पाली
5,52,410,24933,PALI GAON पालीगांव
5,52,410,24934,RAJBOU TALLA रज्जौ तल्ला
5,52,410,24935,SENDHI सेंधी
5,52,410,24937,SILBERI सिलबेरी
5,52,410,24938,SIMALSAIN सिमलसैन
5,52,410,24939,SINALA सिनाला
5,52,410,24940,SIRSWADI सिरसवाड़ी
5,52,410,24941,SUNDROLI सुंद्रोली
5,52,410,24942,SURMODI सुरमोडी
5,52,410,24943,TAKOLI टकोली
5,52,410,24944,TIMALSAIN तिमलसैंण
5,52,410,24945,TOLUN DANDA तोलुन डांडा
5,52,410,24946,UNERI UNERI
5,52,410,24947,WALSA MALLA वाल्सा मल्ला
5,52,411,24948,AINTHI ऐंठी
5,52,411,24949,ANTA KHOLI अन्ता खोली
5,52,411,24950,BADETH बडेथ
5,52,411,24951,BAGELI बगेली
5,52,411,24952,BAGWADI बागवाड़ी
5,52,411,24953,BANAS बनास
5,52,411,24954,BANGALI बंगाली
5,52,411,24955,BANJKOT बंजकोट
5,52,411,24956,BASOLA बसोला
5,52,404,24957,BHANSWADA बांसवाड़ा
5,52,411,24958,BHARNOU भरनो
5,52,411,24959,BYASI ब्यासी
5,52,411,24960,CHONDA चोंडा
5,52,404,24961,CHOPRA चोपड़ा
5,52,411,24962,CHOURA चौरा
5,52,404,24963,CHOUTHANI चौथनी
5,52,411,24964,DADOLI MALLI दडोली मल्ली
5,52,411,24965,DADOLI TALLI दडोली तल्ली
5,52,411,24966,DANDKHIL डंडखिल
5,52,411,24967,DANG डांग
5,52,411,24968,DERA डेरा
5,52,411,24969,DUMLIKOT डुमलीकोट
5,52,411,24970,EDA NAUGAON ईडीए नौगांव
5,52,411,24971,GADI GAON गाडी गाँव
5,52,411,24972,GADOLI गादोली
5,52,411,24973,GAGAOU गगाउ
5,52,411,24974,GWETH GAON ग्वेथ गांव
5,52,411,24975,HANSYURI हंस्युरी
5,52,411,24976,JAINTI DANG जैंती डांग
5,52,411,24977,JAKH जाख
5,52,411,24978,JAKHOLA जखौला
5,52,411,24979,JALOO जालू
5,52,411,24980,KAFAL GAON काफल गांव
5,52,411,24981,KAFALD कफल्ड
5,52,411,24982,KANAKOT कानाकोट
5,52,411,24983,KANDAI CHAUTHAN कांडईचौथान
5,52,411,24984,KANYUR कन्यूर
5,52,411,24985,KAPROLI कपरौली
5,52,411,24986,KATHUD कठूड़
5,52,411,24987,KHAND MALLA खंड मल्ला
5,52,411,24988,KIRSAAL किरसाल
5,52,411,24989,KOCHOULI कोचौली
5,52,411,24991,KUD KANDAI कूद कांडई
5,52,411,24992,KULAYANI कुलैणी
5,52,411,24993,KUNAITH कुनैथ
5,52,411,24994,KUNDEEL कुंडील
5,52,411,24995,MAILE मेल
5,52,411,24996,MAITHANA मैठाणा
5,52,411,24997,MAKHOLI मखौली
5,52,411,24998,MANJOLI मंझोली
5,52,411,24999,MANSARI मानसरी
5,52,411,25000,MARORA मरोरा
5,52,411,25001,MASON राजमिस्त्री
5,52,404,25002,MATHIGAON मथिगांव
5,52,411,25003,MIJGAON मिजगांव
5,52,411,25004,MUSETI मुसेटी
5,52,404,25005,NALAI नलाई
5,52,411,25006,NAUDI NAUDI
5,52,404,25007,NAUGAON नौगांव
5,52,411,25008,PAITHANI Paithani
5,52,411,25009,PALAAR पलार
5,52,411,25010,PALLI पल्ली
5,52,411,25011,PAPDIYANA पपडियाणा
5,52,411,25012,PATLEE पाटली
5,52,411,25013,PATON ` पाटन `
5,52,411,25014,PINAKOT पिनाकोट
5,52,411,25015,PINSAIN पिन्सैन
5,52,411,25016,POKHRE पोखरे
5,52,411,25017,POKHRI पोखरी
5,52,411,25018,RANGAON रणगांव
5,52,411,25019,RIKHOLI रिखोली
5,52,411,25020,RIKSAAL रिक्शाल
5,52,411,25022,ROULI रौली
5,52,411,25023,ROUNTA रौंटा
5,52,411,25024,SALON सैलून
5,52,411,25025,SANSO संसो
5,52,411,25026,SARNA सरना
5,52,411,25027,SIRTOLI सिरतौली
5,52,411,25028,SOLI TALLI सोलि तल्ली
5,52,411,25029,SOUNT ध्वनि
5,52,411,25030,SUNAR GAON सुनार गांव
5,52,411,25031,SUNDAR GAON सुंदर गांव
5,52,411,25032,SYOLI MALLI स्योली मल्ली
5,52,411,25033,SYUNSAL स्युन्सल
5,52,411,25034,TEELA टीला
5,52,412,25035,AMDI MALLI आमदी मल्ली
5,52,412,25036,AMOLA अमोला
5,52,412,25037,ASHO DAMRADA आशाओ दमराडा
5,52,412,25038,AWAI अवय
5,52,412,25039,BADOLI BADI बड़ौली बड़ी
5,52,412,25040,BADYUN बदायूँ
5,52,412,25041,BAGHALA बघला
5,52,412,25042,BAGOD GAON बागोदगांव
5,52,412,25043,BANAS MALLA बनास मल्ला
5,52,412,25044,BANAS TALLA बनास तल्ला
5,52,412,25045,BANCHURI बंचुरी
5,52,412,25046,BHADSI भादसी
5,52,412,25047,BHUKANDI भुकांडी
5,52,412,25048,BISSI बिस्सी
5,52,412,25049,BOR GAON बोर गाँव
5,52,412,25050,BUNGA टैग:
5,52,412,25051,GANGABHOGPUR TALLA गंगाभोगपुर तल्ला
5,52,412,25052,DANGI डांगी
5,52,412,25053,DEVRANA देवराना
5,52,412,25054,DHAMANDA धमांदा
5,52,412,25055,DHANSHI धंसी
5,52,412,25056,DHARI धरी
5,52,412,25057,DHARKOT धारकोट
5,52,412,25058,DIULI दिउली
5,52,412,25059,DIVOGI दिवोगी
5,52,412,25060,DUNG DHAR गोबर धार
5,52,412,25061,FALDA KO MALLA फलदा को मल्ला
5,52,412,25062,GAIND लाभ
5,52,412,25063,GANGA BHOG PUR MALLA गंगा भोग पुर मल्ला
5,52,412,25064,GHAIKHAL घइखाल
5,52,412,25065,GUMAL GAON BADA गुमाल गांव बड़ा
5,52,412,25066,GUNDI MALLI गुंडी मल्ली
5,52,412,25067,JAMAL जमाल
5,52,412,25068,JAY HARI MALLI जय हरि मल्ली
5,52,412,25069,JHER झेर
5,52,412,25070,JIYA DAMRADA जिया दमराडा
5,52,412,25071,JOGYANA जोग्याणा
5,52,412,25073,JUDDA जुड्डा
5,52,412,25074,JULEDI जुलेडी
5,52,412,25075,KANDA कांड
5,52,412,25076,KANDI कंडी
5,52,412,25077,KASAN कासन
5,52,412,25078,KASYALI कसयाली
5,52,412,25079,KHERA MALLA खेड़ा मल्ला
5,52,412,25080,KHERA TALLA खेड़ा तल्ला
5,52,412,25081,TIMLIAKRI तिमलियाक्रि
5,52,412,25082,KIMSAR किमसर
5,52,412,25083,KOLSHI कोलशी
5,52,412,25084,KOTA कोटा
5,52,412,25085,KUMARTHA कुमारथा
5,52,412,25086,KUTHAR कुठार
5,52,412,25087,MAGTHA मग्था
5,52,412,25088,MALA माला
5,52,412,25089,NAIL नाखून
5,52,412,25090,NAKURCHI नाकुर्ची
5,52,412,25091,NAND MALLA नंद मल्ल
5,52,412,25092,NAUGAUN MALLA नौगांव मल्ला
5,52,412,25093,NISHNI निशानी
5,52,412,25094,PARINDA परिंदा
5,52,412,25095,PATHOLA पैथोला
5,52,412,25096,PATNA पटना
5,52,412,25097,PILKHERI पिलखेड़ी
5,52,412,25098,POKHRI पोखरी
5,52,412,25099,RAMJI GUNTH रामजी गुंठ
5,52,412,25100,RANCHULA रंचुला
5,52,412,25101,RIKHERA रिखेरा
5,52,412,25102,SAR एसएआर
5,52,412,25103,SARWAL RAUD सरवाल रोड
5,52,412,25104,SILA सिला
5,52,412,25105,SIRASU सिरासू
5,52,412,25106,SINDURI सिन्दुरी
5,52,412,25107,TACHLA तछला
5,52,412,25108,THANGAR AKRA ठंगर एकरा
5,52,412,25109,TIMALI BADI तिमली बड़ी
5,52,412,25110,TIMALYANI तिमाल्यानि
5,52,412,25111,TOLA तोला
5,52,412,25112,TOLI टोली
5,52,412,25113,UDDA UDDA
5,52,412,25114,UMRA उमरा
5,52,412,25115,UMROLI उमरोली
5,52,412,25116,VENUK वेणुक
5,52,412,25117,VIJNI BADI विजनी बाड़ी
5,52,412,25118,VITHYANI विथ्यानि
5,52,413,25119,AMKATALA अमकटाला
5,52,413,25120,ASANKHET असंखेत
5,52,413,25121,BABEDE बाबडे
5,52,413,25122,BANSEE Banshee
5,52,413,25123,BARHGAON बरहगांव
5,52,413,25124,BARSWAD बरसवाड
5,52,413,25125,BASIE बस्सी
5,52,413,25126,BABINA बबीना
5,52,413,25127,BUDHGAON बुधगांव
5,52,413,25128,BYALE ब्याले
5,52,413,25129,CHAIE चाय
5,52,413,25130,CHAMETHA चमेथा
5,52,413,25131,CHAUD चौड
5,52,413,25132,CHINVON चिनवॉन
5,52,413,25133,DABREE डबरी
5,52,413,25134,DHAKSUN ढकसून
5,52,413,25135,DEVDALI देवदाली
5,52,413,25136,GARHKOT गढ़कोट
5,52,413,25137,GHANGLEE घांघली
5,52,413,25138,GHODA PALLA घोडा पल्ला
5,52,413,25139,GHETUL GAON घेतुल गांव
5,52,413,25140,GAJWAAD गजवाड
5,52,413,25141,GUNETHA गुनेथा
5,52,413,25142,GUNIYAL गुनियाल
5,52,413,25143,GAVILAANI गविलानी
5,52,413,25144,HANDUL TALLA हंदुल तल्ला
5,52,413,25145,JADIYANA जड़ियाना
5,52,413,25146,JADLA जाडला
5,52,413,25147,JALETHA जलेथा
5,52,413,25148,KANDA MALLA कांडा मल्ला
5,52,413,25149,KANDAI कांडई
5,52,413,25150,KANDOLE कंडोल
5,52,413,25151,KAPHALDE कफल्डे
5,52,413,25152,KHADKOLI खड़कौली
5,52,413,25153,KHUWANDI खुवांडी
5,52,413,25154,KIMAR किमर
5,52,413,25155,KOTA MALLA कोटा मल्ला
5,52,413,25156,KOTA TALLA कोटा तल्ला
5,52,413,25157,KOTAKHAL कोटाखाल
5,52,413,25158,MALETHE MALLI मलेठे मल्ली
5,52,413,25159,MANDOLE MALLI मंडोले मल्ली
5,52,413,25160,MANJHOLA मंझौला
5,52,413,25161,MATHALEE मथाली
5,52,413,25162,MERUDA मेरुडा
5,52,413,25163,NAGDHAR नागधार
5,52,413,25164,NAUGAON नौगांव
5,52,413,25165,NEGYADA नेग्यादा
5,52,413,25166,ODAL ओदल
5,52,413,25167,PAINALGAON पेनालगांव
5,52,413,25168,PALLE TALLI पल्ले टल्ली
5,52,413,25169,PASTA पास्ता
5,52,413,25170,PEEDA पीडा
5,52,413,25171,PUNDERGAON TALLA पुंडरगांव तल्ला
5,52,413,25172,REDA रेडा
5,52,413,25173,SAINDHEE सैंढी
5,52,413,25174,SAKMUNDA सकमुंडा
5,52,413,25175,SARE MALLE सारे माले
5,52,413,25176,SARE TALLI सारे टल्ली
5,52,413,25177,SILVAD सिलवाड
5,52,413,25178,SUKOLE TALLI सुकोले तल्ली
5,52,413,25179,KHERA खेड़ा
5,52,413,25180,SURMADE TALLI सुरमदे तल्ली
5,52,413,25181,PADER GAOUN पैडर गौन
5,52,413,25182,TASILA TALLA तसिला तल्ला
5,52,413,25183,THALDA थल्डा
5,52,413,25184,TOLE टोले
5,52,413,25185,BAADIYU बदीयू
5,52,413,25186,VANDUN वांदुन
5,52,413,25187,BAUNTHA बौंठा
5,52,413,25188,JAIHARI जयहरि
5,53,414,25189,AAMHAT अमहट
5,53,414,25190,AIRARI ऐरारी
5,53,414,25191,ANGARIYAGARA अंगरियागरा
5,53,414,25192,BAFILA बाफिला
5,53,414,25193,BAITHOLI बैठौली
5,53,414,25194,BALARA AGAR बलारा आगर
5,53,414,25195,BALYAU बल्याउ
5,53,414,25197,BARAIT BAFILA बरैत बाफिला
5,53,414,25198,BARET SANIGAON बरेट सानिगांव
5,53,414,25199,BARSAYAT बरसायत
5,53,414,25200,BATGAL बैटगल
5,53,414,25201,BELKOT बेलकोट
5,53,414,25203,BHANDARIGAON भंडारीगांव
5,53,414,25205,BHATIGAON PUNGRAU भट्टीगांव पुंगरौ
5,53,414,25206,BHOOL KI ADHAYALI भूल की अढयाली
5,53,414,25207,BHUVANESWAR भुवनेश्वर
5,53,414,25208,BOGAR बोगर
5,53,414,25209,BORA AGAR बोरा आगर
5,53,414,25210,BARAT JUBBAR बारात जुब्बर
5,53,414,25211,BUDERA बुडेरा
5,53,414,25212,BYATI ब्याति
5,53,414,25213,CHACHRAIT चचरैत
5,53,414,25214,CHAMA चामा
5,53,414,25215,CHANKANA चनकाना
5,53,414,25216,CHAUKHUNA चौखुना
5,53,414,25217,CHAUKORI चौकोरी
5,53,414,25218,CHAUSALA चौसाला
5,53,414,25219,DANGIGAON डांगीगांव
5,53,414,25220,DARMOLI दरमोली
5,53,414,25221,DASOLI दासोली
5,53,414,25222,DAULA UPRETI दौला उप्रेती
5,53,414,25223,DAULA WALIA दौला वालिया
5,53,414,25225,GARAU गरौ
5,53,414,25226,GARTIR गार्टिर
5,53,414,25227,GWEER GWEER
5,53,414,25228,HARIYAT NAGHAR हरियातनगर
5,53,414,25229,HATWALGAON हटवालगांव
5,53,414,25230,HIPA हिपा
5,53,414,25231,JAGTHALI जगथली
5,53,414,25232,JAKHRAWAT जखरावत
5,53,414,25233,KALASILA कालासिला
5,53,414,25234,KALETI कालेती
5,53,414,25235,KAMDINA कामदीना
5,53,414,25236,KANDEY कांडेय
5,53,414,25237,KARALA MAHAR कराला महार
5,53,414,25238,KHANAT खनात
5,53,414,25240,KHOLAGAON खोलागांव
5,53,414,25241,KOTGARI कोटगारी
5,53,414,25242,LACHIMA लछिमा
5,53,414,25243,LINGURANI लिंगुरानी
5,53,414,25244,LOHATHAL लोहाथल
5,53,414,25245,MAANIPUR मणिपुर
5,53,414,25246,MACHIKHET माछीखेत
5,53,414,25247,MANGAR मंगर
5,53,414,25248,MANTOLI मंटोली
5,53,414,25249,MASURIYA मसूरिया
5,53,414,25250,NAGAUR नागौर
5,53,414,25251,NAGILA GAON नगीला गांव
5,53,414,25252,NAYAL SAPOLI नायल सपोली
5,53,414,25253,PABHYA पभ्या
5,53,414,25254,PANKHUSERA पंखुसेरा
5,53,414,25255,PAUSA POSTALA पौसा पोस्टाला
5,53,414,25256,PEEPALTAR पीपलतर
5,53,414,25257,PILKHI पिल्खी
5,53,414,25258,PURANATHAL पुराणथल
5,53,414,25259,QUERALI QUERALI
5,53,414,25260,RAI GARSAYARI राई गर्सयारी
5,53,414,25261,RAITOLI रैतौली
5,53,414,25262,RAWALKHET रावलखेत
5,53,414,25263,RUYINATHAL रुयिनाथल
5,53,414,25264,SAGAURH सगौढ़
5,53,414,25265,SAHGARAU सहगराऊ
5,53,414,25266,SAILY PAK सैली पाक
5,53,414,25267,SAINAR साइनार
5,53,414,25269,SIMAYAL सिमायल
5,53,414,25270,SUKALYARI सुकल्यारी
5,53,414,25271,SUNATI सुनाति
5,53,414,25272,THAL थाल
5,53,414,25273,UDIYARI उडियारी
5,53,414,25274,UPRADA यूपीआरएडीए
5,53,414,25275,URISIRTOLI उरीसिरटोली
5,53,415,25276,BALING ईलिंग
5,53,415,25277,BALUWAKOT बलुवाकोट
5,53,415,25278,BANGA PANI बंगा पानी
5,53,415,25279,BARAM बरम
5,53,415,25280,BAUN बाउन
5,53,415,25281,BUNDI बूंदी
